YYYY;MM;DD;qobs;qc_flag
1989;6;19;750.18;40.0
1989;6;20;814.43;40.0
1989;6;21;768.43;40.0
1989;6;22;773.0;40.0
1989;6;23;695.97;40.0
1989;6;24;611.84;40.0
1989;6;25;559.86;40.0
1989;6;26;547.01;40.0
1989;6;27;487.84;40.0
1989;6;28;454.65;40.0
1989;6;29;450.53;40.0
1989;6;30;446.43;40.0
1989;7;1;417.88;40.0
1989;7;2;405.76;40.0
1989;7;3;421.94;40.0
1989;7;4;467.04;40.0
1989;7;5;471.19;40.0
1989;7;6;504.61;40.0
1989;7;7;517.25;40.0
1989;7;8;479.5;40.0
1989;7;9;483.66;40.0
1989;7;10;624.98;40.0
1989;7;11;647.0;40.0
1989;7;12;581.41;40.0
1989;7;13;538.47;40.0
1989;7;14;492.02;40.0
1989;7;15;529.96;40.0
1989;7;16;572.77;40.0
1989;7;17;542.74;40.0
1989;7;18;525.72;40.0
1989;7;19;534.21;40.0
1989;7;20;508.81;40.0
1989;7;21;487.84;40.0
1989;7;22;492.02;40.0
1989;7;23;475.34;40.0
1989;7;24;496.21;40.0
1989;7;25;500.4;40.0
1989;7;26;471.19;40.0
1989;7;27;496.21;40.0
1989;7;28;496.21;40.0
1989;7;29;442.33;40.0
1989;7;30;413.83;40.0
1989;7;31;397.73;40.0
1989;8;1;385.73;40.0
1989;8;2;393.72;40.0
1989;8;3;421.94;40.0
1989;8;4;409.8;40.0
1989;8;5;385.73;40.0
1989;8;6;373.81;40.0
1989;8;7;373.81;40.0
1989;8;8;389.72;40.0
1989;8;9;417.88;40.0
1989;8;10;434.15;40.0
1989;8;11;409.8;40.0
1989;8;12;393.72;40.0
1989;8;13;381.75;40.0
1989;8;14;385.73;40.0
1989;8;15;381.75;40.0
1989;8;16;377.77;40.0
1989;8;17;369.85;40.0
1989;8;18;358.03;40.0
1989;8;19;350.19;40.0
1989;8;20;350.19;40.0
1989;8;21;346.28;40.0
1989;8;22;361.96;40.0
1989;8;23;377.77;40.0
1989;8;24;358.03;40.0
1989;8;25;350.19;40.0
1989;8;26;330.74;40.0
1989;8;27;315.35;40.0
1989;8;28;319.19;40.0
1989;8;29;346.28;40.0
1989;8;30;385.73;40.0
1989;8;31;405.76;40.0
1989;9;1;397.73;40.0
1989;9;2;358.03;40.0
1989;9;3;342.38;40.0
1989;9;4;346.28;40.0
1989;9;5;361.96;40.0
1989;9;6;369.85;40.0
1989;9;7;381.75;40.0
1989;9;8;369.85;40.0
1989;9;9;358.03;40.0
1989;9;10;397.73;40.0
1989;9;11;462.9;40.0
1989;9;12;700.46;40.0
1989;9;13;664.73;40.0
1989;9;14;572.77;40.0
1989;9;15;513.03;40.0
1989;9;16;475.34;40.0
1989;9;17;446.43;40.0
1989;9;18;413.83;40.0
1989;9;19;373.81;40.0
1989;9;20;358.03;40.0
1989;9;21;350.19;40.0
1989;9;22;338.5;40.0
1989;9;23;334.62;40.0
1989;9;24;346.28;40.0
1989;9;25;397.73;40.0
1989;9;26;458.77;40.0
1989;9;27;559.86;40.0
1989;9;28;513.03;40.0
1989;9;29;492.02;40.0
1989;9;30;504.61;40.0
1989;10;1;508.81;40.0
1989;10;2;483.66;40.0
1989;10;3;458.77;40.0
1989;10;4;462.9;40.0
1989;10;5;467.04;40.0
1989;10;6;479.5;40.0
1989;10;7;454.65;40.0
1989;10;8;413.83;40.0
1989;10;9;405.76;40.0
1989;10;10;373.81;40.0
1989;10;11;377.77;40.0
1989;10;12;409.8;40.0
1989;10;13;426.0;40.0
1989;10;14;401.74;40.0
1989;10;15;385.73;40.0
1989;10;16;369.85;40.0
1989;10;17;358.03;40.0
1989;10;18;361.96;40.0
1989;10;19;361.96;40.0
1989;10;20;361.96;40.0
1989;10;21;365.9;40.0
1989;10;22;365.9;40.0
1989;10;23;354.1;40.0
1989;10;24;342.38;40.0
1989;10;25;334.62;40.0
1989;10;26;326.88;40.0
1989;10;27;311.53;40.0
1989;10;28;303.9;40.0
1989;10;29;311.53;40.0
1989;10;30;315.35;40.0
1989;10;31;334.62;40.0
1989;11;1;358.03;40.0
1989;11;2;369.85;40.0
1989;11;3;342.38;40.0
1989;11;4;326.88;40.0
1989;11;5;292.54;40.0
1989;11;6;296.32;40.0
1989;11;7;311.53;40.0
1989;11;8;303.9;40.0
1989;11;9;311.53;40.0
1989;11;10;288.77;40.0
1989;11;11;281.26;40.0
1989;11;12;262.67;40.0
1989;11;13;307.71;40.0
1989;11;14;330.74;40.0
1989;11;15;319.19;40.0
1989;11;16;300.11;40.0
1989;11;17;300.11;40.0
1989;11;18;288.77;40.0
1989;11;19;303.9;40.0
1989;11;20;273.8;40.0
1989;11;21;255.31;40.0
1989;11;22;270.08;40.0
1989;11;23;303.9;40.0
1989;11;24;303.9;40.0
1989;11;25;300.11;40.0
1989;11;26;273.8;40.0
1989;11;27;262.67;40.0
1989;11;28;281.26;40.0
1989;11;29;292.54;40.0
1989;11;30;393.72;40.0
1989;12;1;409.8;40.0
1989;12;2;989.04;40.0
1989;12;3;903.25;40.0
1989;12;4;598.76;40.0
1989;12;5;542.74;40.0
1989;12;6;521.48;40.0
1989;12;7;475.34;40.0
1989;12;8;434.15;40.0
1989;12;9;405.76;40.0
1989;12;10;369.85;40.0
1989;12;11;326.88;40.0
1989;12;12;307.71;40.0
1989;12;13;288.77;40.0
1989;12;14;266.37;100.0
1989;12;15;270.08;100.0
1989;12;16;266.37;100.0
1989;12;17;266.37;100.0
1989;12;18;266.37;100.0
1989;12;19;266.37;100.0
1989;12;20;266.37;100.0
1989;12;21;262.67;100.0
1989;12;22;262.67;100.0
1989;12;23;266.37;100.0
1989;12;24;266.37;100.0
1989;12;25;266.37;100.0
1989;12;26;270.08;100.0
1989;12;27;277.53;100.0
1989;12;28;288.77;100.0
1989;12;29;319.19;100.0
1989;12;30;334.62;100.0
1989;12;31;354.1;100.0
1990;1;1;389.72;40.0
1990;1;2;374.08;40.0
1990;1;3;362.57;40.0
1990;1;4;354.94;40.0
1990;1;5;358.75;40.0
1990;1;6;347.36;40.0
1990;1;7;317.43;40.0
1990;1;8;299.06;40.0
1990;1;9;332.31;40.0
1990;1;10;366.39;40.0
1990;1;11;277.38;40.0
1990;1;12;280.96;40.0
1990;1;13;263.14;40.0
1990;1;14;291.79;40.0
1990;1;15;317.43;40.0
1990;1;16;310.05;40.0
1990;1;17;280.96;40.0
1990;1;18;270.24;40.0
1990;1;19;263.14;40.0
1990;1;20;249.1;40.0
1990;1;21;291.79;40.0
1990;1;22;295.42;40.0
1990;1;23;295.42;40.0
1990;1;24;277.38;40.0
1990;1;25;313.73;40.0
1990;1;26;273.8;40.0
1990;1;27;256.1;40.0
1990;1;28;263.14;40.0
1990;1;29;249.1;40.0
1990;1;30;291.79;40.0
1990;1;31;306.37;40.0
1990;2;1;306.37;40.0
1990;2;2;295.42;40.0
1990;2;3;273.8;40.0
1990;2;4;263.14;40.0
1990;2;5;273.8;40.0
1990;2;6;280.96;40.0
1990;2;7;295.42;40.0
1990;2;8;291.79;40.0
1990;2;9;302.71;40.0
1990;2;10;288.17;40.0
1990;2;11;245.62;40.0
1990;2;12;238.69;100.0
1990;2;13;242.15;100.0
1990;2;14;242.15;100.0
1990;2;15;242.15;100.0
1990;2;16;242.15;100.0
1990;2;17;256.1;100.0
1990;2;18;259.62;100.0
1990;2;19;259.62;100.0
1990;2;20;259.62;100.0
1990;2;21;259.62;100.0
1990;2;22;259.62;100.0
1990;2;23;259.62;100.0
1990;2;24;259.62;100.0
1990;2;25;259.62;100.0
1990;2;26;259.62;100.0
1990;2;27;256.1;100.0
1990;2;28;256.1;100.0
1990;3;1;259.62;100.0
1990;3;2;259.62;100.0
1990;3;3;259.62;100.0
1990;3;4;259.62;100.0
1990;3;5;259.62;100.0
1990;3;6;259.62;100.0
1990;3;7;273.8;100.0
1990;3;8;280.96;100.0
1990;3;9;280.96;100.0
1990;3;10;277.38;100.0
1990;3;11;273.8;100.0
1990;3;12;273.8;100.0
1990;3;13;270.24;100.0
1990;3;14;266.69;100.0
1990;3;15;280.96;100.0
1990;3;16;284.56;100.0
1990;3;17;288.17;100.0
1990;3;18;288.17;100.0
1990;3;19;270.24;100.0
1990;3;20;259.62;100.0
1990;3;21;256.1;100.0
1990;3;22;252.59;100.0
1990;3;23;256.1;100.0
1990;3;24;256.1;100.0
1990;3;25;245.62;100.0
1990;3;26;256.1;100.0
1990;3;27;249.1;100.0
1990;3;28;245.62;100.0
1990;3;29;249.1;100.0
1990;3;30;245.62;100.0
1990;3;31;245.62;100.0
1990;4;1;249.1;100.0
1990;4;2;249.1;100.0
1990;4;3;249.1;100.0
1990;4;4;249.1;100.0
1990;4;5;249.1;100.0
1990;4;6;249.1;100.0
1990;4;7;249.1;100.0
1990;4;8;252.59;100.0
1990;4;9;256.1;100.0
1990;4;10;249.1;100.0
1990;4;11;280.96;100.0
1990;4;12;332.31;40.0
1990;4;13;299.06;40.0
1990;4;14;273.8;40.0
1990;4;15;291.79;40.0
1990;4;16;313.73;40.0
1990;4;17;313.73;40.0
1990;4;18;295.42;40.0
1990;4;19;277.38;40.0
1990;4;20;277.38;40.0
1990;4;21;354.94;40.0
1990;4;22;351.15;40.0
1990;4;23;310.05;40.0
1990;4;24;310.05;40.0
1990;4;25;313.73;40.0
1990;4;26;280.96;40.0
1990;4;27;245.62;40.0
1990;4;28;249.1;40.0
1990;4;29;259.62;40.0
1990;4;30;266.69;40.0
1990;5;1;634.08;40.0
1990;5;2;880.67;40.0
1990;5;3;819.54;40.0
1990;5;4;682.69;40.0
1990;5;5;564.97;40.0
1990;5;6;531.16;40.0
1990;5;7;552.23;40.0
1990;5;8;582.07;40.0
1990;5;9;612.27;40.0
1990;5;10;727.62;40.0
1990;5;11;810.23;40.0
1990;5;12;759.49;40.0
1990;5;13;736.7;40.0
1990;5;14;787.07;40.0
1990;5;15;750.35;40.0
1990;5;16;723.1;40.0
1990;5;17;718.58;40.0
1990;5;18;687.15;40.0
1990;5;19;642.85;40.0
1990;5;20;620.97;40.0
1990;5;21;599.28;40.0
1990;5;22;607.94;40.0
1990;5;23;607.94;40.0
1990;5;24;560.72;40.0
1990;5;25;518.62;40.0
1990;5;26;506.14;40.0
1990;5;27;497.87;40.0
1990;5;28;510.29;40.0
1990;5;29;612.27;40.0
1990;5;30;673.78;40.0
1990;5;31;656.06;40.0
1990;6;1;616.62;40.0
1990;6;2;638.46;40.0
1990;6;3;625.33;40.0
1990;6;4;603.61;40.0
1990;6;5;569.23;40.0
1990;6;6;539.57;40.0
1990;6;7;514.45;40.0
1990;6;8;506.14;40.0
1990;6;9;465.11;40.0
1990;6;10;457.01;40.0
1990;6;11;432.9;40.0
1990;6;12;409.12;40.0
1990;6;13;444.91;40.0
1990;6;14;539.57;40.0
1990;6;15;481.42;40.0
1990;6;16;514.45;40.0
1990;6;17;506.14;40.0
1990;6;18;497.87;40.0
1990;6;19;469.17;40.0
1990;6;20;436.9;40.0
1990;6;21;420.97;40.0
1990;6;22;405.19;40.0
1990;6;23;377.93;40.0
1990;6;24;358.75;40.0
1990;6;25;354.94;40.0
1990;6;26;336.06;40.0
1990;6;27;332.31;40.0
1990;6;28;310.05;40.0
1990;6;29;306.37;40.0
1990;6;30;295.42;40.0
1990;7;1;291.79;40.0
1990;7;2;288.17;40.0
1990;7;3;284.56;40.0
1990;7;4;280.96;40.0
1990;7;5;277.38;40.0
1990;7;6;273.8;40.0
1990;7;7;273.8;40.0
1990;7;8;277.38;40.0
1990;7;9;273.8;40.0
1990;7;10;270.24;40.0
1990;7;11;317.43;40.0
1990;7;12;302.71;40.0
1990;7;13;291.79;40.0
1990;7;14;317.43;40.0
1990;7;15;324.85;40.0
1990;7;16;370.23;40.0
1990;7;17;358.75;40.0
1990;7;18;351.15;40.0
1990;7;19;358.75;40.0
1990;7;20;401.27;40.0
1990;7;21;397.36;40.0
1990;7;22;385.67;40.0
1990;7;23;397.36;40.0
1990;7;24;409.12;40.0
1990;7;25;401.27;40.0
1990;7;26;401.27;40.0
1990;7;27;385.67;40.0
1990;7;28;393.45;40.0
1990;7;29;401.27;40.0
1990;7;30;393.45;40.0
1990;7;31;366.39;40.0
1990;8;1;366.39;40.0
1990;8;2;354.94;40.0
1990;8;3;343.58;40.0
1990;8;4;343.58;40.0
1990;8;5;343.58;40.0
1990;8;6;332.31;40.0
1990;8;7;328.57;40.0
1990;8;8;336.06;40.0
1990;8;9;347.36;40.0
1990;8;10;358.75;40.0
1990;8;11;358.75;40.0
1990;8;12;347.36;40.0
1990;8;13;332.31;40.0
1990;8;14;324.85;40.0
1990;8;15;328.57;40.0
1990;8;16;328.57;40.0
1990;8;17;313.73;40.0
1990;8;18;299.06;40.0
1990;8;19;299.06;40.0
1990;8;20;299.06;40.0
1990;8;21;310.05;40.0
1990;8;22;351.15;40.0
1990;8;23;428.92;40.0
1990;8;24;413.06;40.0
1990;8;25;385.67;40.0
1990;8;26;366.39;40.0
1990;8;27;377.93;40.0
1990;8;28;385.67;40.0
1990;8;29;385.67;40.0
1990;8;30;424.94;40.0
1990;8;31;397.36;40.0
1990;9;1;366.39;40.0
1990;9;2;354.94;40.0
1990;9;3;347.36;40.0
1990;9;4;336.06;40.0
1990;9;5;310.05;40.0
1990;9;6;299.06;40.0
1990;9;7;306.37;40.0
1990;9;8;343.58;40.0
1990;9;9;385.67;40.0
1990;9;10;485.52;40.0
1990;9;11;552.23;40.0
1990;9;12;489.63;40.0
1990;9;13;502.0;40.0
1990;9;14;647.25;40.0
1990;9;15;548.0;40.0
1990;9;16;548.0;40.0
1990;9;17;493.74;40.0
1990;9;18;477.33;40.0
1990;9;19;428.92;40.0
1990;9;20;397.36;40.0
1990;9;21;381.8;40.0
1990;9;22;354.94;40.0
1990;9;23;351.15;40.0
1990;9;24;351.15;40.0
1990;9;25;343.58;40.0
1990;9;26;336.06;40.0
1990;9;27;370.23;40.0
1990;9;28;366.39;40.0
1990;9;29;351.15;40.0
1990;9;30;336.06;40.0
1990;10;1;351.15;40.0
1990;10;2;370.23;40.0
1990;10;3;370.23;40.0
1990;10;4;354.94;40.0
1990;10;5;321.13;40.0
1990;10;6;299.06;40.0
1990;10;7;306.37;40.0
1990;10;8;332.31;40.0
1990;10;9;401.27;40.0
1990;10;10;362.57;40.0
1990;10;11;328.57;40.0
1990;10;12;317.43;40.0
1990;10;13;302.71;40.0
1990;10;14;295.42;40.0
1990;10;15;299.06;40.0
1990;10;16;306.37;40.0
1990;10;17;284.56;40.0
1990;10;18;273.8;40.0
1990;10;19;284.56;40.0
1990;10;20;291.79;40.0
1990;10;21;299.06;40.0
1990;10;22;306.37;40.0
1990;10;23;302.71;40.0
1990;10;24;306.37;40.0
1990;10;25;299.06;40.0
1990;10;26;299.06;40.0
1990;10;27;321.13;40.0
1990;10;28;343.58;40.0
1990;10;29;343.58;40.0
1990;10;30;310.05;40.0
1990;10;31;284.56;40.0
1990;11;1;252.59;40.0
1990;11;2;231.81;40.0
1990;11;3;235.24;40.0
1990;11;4;256.1;40.0
1990;11;5;263.14;40.0
1990;11;6;291.79;40.0
1990;11;7;358.75;40.0
1990;11;8;366.39;40.0
1990;11;9;321.13;40.0
1990;11;10;302.71;40.0
1990;11;11;295.42;40.0
1990;11;12;291.79;40.0
1990;11;13;291.79;40.0
1990;11;14;295.42;40.0
1990;11;15;295.42;40.0
1990;11;16;295.42;40.0
1990;11;17;288.17;40.0
1990;11;18;252.59;40.0
1990;11;19;242.15;40.0
1990;11;20;228.39;40.0
1990;11;21;218.2;40.0
1990;11;22;259.62;40.0
1990;11;23;288.17;40.0
1990;11;24;252.59;40.0
1990;11;25;242.15;40.0
1990;11;26;280.96;40.0
1990;11;27;317.43;40.0
1990;11;28;324.85;40.0
1990;11;29;336.06;40.0
1990;11;30;313.73;40.0
1990;12;1;354.94;40.0
1990;12;2;522.79;40.0
1990;12;3;420.97;40.0
1990;12;4;354.94;40.0
1990;12;5;413.06;40.0
1990;12;6;473.25;40.0
1990;12;7;332.31;40.0
1990;12;8;266.69;40.0
1990;12;9;317.43;40.0
1990;12;10;324.85;40.0
1990;12;11;302.71;40.0
1990;12;12;266.69;40.0
1990;12;13;321.13;40.0
1990;12;14;440.9;40.0
1990;12;15;535.36;40.0
1990;12;16;493.74;40.0
1990;12;17;548.0;40.0
1990;12;18;436.9;40.0
1990;12;19;381.8;40.0
1990;12;20;321.13;40.0
1990;12;21;321.13;40.0
1990;12;22;362.57;40.0
1990;12;23;343.58;40.0
1990;12;24;339.82;40.0
1990;12;25;336.06;40.0
1990;12;26;332.31;40.0
1990;12;27;321.13;40.0
1990;12;28;299.06;40.0
1990;12;29;310.05;40.0
1990;12;30;310.05;40.0
1990;12;31;306.37;40.0
1991;1;1;343.58;40.0
1991;1;2;377.93;40.0
1991;1;3;299.06;40.0
1991;1;4;256.1;40.0
1991;1;5;259.62;40.0
1991;1;6;288.17;40.0
1991;1;7;313.73;40.0
1991;1;8;299.06;40.0
1991;1;9;295.42;40.0
1991;1;10;332.31;40.0
1991;1;11;336.06;40.0
1991;1;12;401.27;40.0
1991;1;13;389.56;40.0
1991;1;14;452.97;40.0
1991;1;15;465.11;40.0
1991;1;16;469.17;40.0
1991;1;17;428.92;40.0
1991;1;18;354.94;40.0
1991;1;19;332.31;40.0
1991;1;20;266.69;40.0
1991;1;21;347.36;40.0
1991;1;22;556.47;40.0
1991;1;23;526.97;40.0
1991;1;24;461.05;40.0
1991;1;25;705.07;40.0
1991;1;26;819.54;40.0
1991;1;27;573.5;40.0
1991;1;28;629.7;40.0
1991;1;29;577.78;40.0
1991;1;30;473.25;40.0
1991;1;31;485.52;40.0
1991;2;1;514.45;40.0
1991;2;2;465.11;40.0
1991;2;3;452.97;40.0
1991;2;4;518.62;40.0
1991;2;5;543.78;40.0
1991;2;6;805.58;40.0
1991;2;7;768.66;40.0
1991;2;8;620.97;40.0
1991;2;9;506.14;40.0
1991;2;10;452.97;40.0
1991;2;11;428.92;40.0
1991;2;12;420.97;40.0
1991;2;13;401.27;40.0
1991;2;14;485.52;40.0
1991;2;15;465.11;40.0
1991;2;16;393.45;40.0
1991;2;17;381.8;40.0
1991;2;18;370.23;40.0
1991;2;19;389.56;40.0
1991;2;20;362.57;40.0
1991;2;21;317.43;40.0
1991;2;22;302.71;40.0
1991;2;23;321.13;40.0
1991;2;24;328.57;40.0
1991;2;25;377.93;40.0
1991;2;26;420.97;40.0
1991;2;27;420.97;40.0
1991;2;28;381.8;40.0
1991;3;1;317.43;40.0
1991;3;2;332.31;40.0
1991;3;3;328.57;40.0
1991;3;4;321.13;40.0
1991;3;5;321.13;40.0
1991;3;6;295.42;40.0
1991;3;7;295.42;40.0
1991;3;8;299.06;40.0
1991;3;9;291.79;40.0
1991;3;10;284.56;40.0
1991;3;11;266.69;40.0
1991;3;12;259.62;40.0
1991;3;13;277.38;40.0
1991;3;14;273.8;40.0
1991;3;15;280.96;40.0
1991;3;16;306.37;40.0
1991;3;17;302.71;40.0
1991;3;18;291.79;40.0
1991;3;19;273.8;40.0
1991;3;20;270.24;40.0
1991;3;21;245.62;40.0
1991;3;22;270.24;40.0
1991;3;23;263.14;40.0
1991;3;24;310.05;40.0
1991;3;25;306.37;40.0
1991;3;26;510.29;40.0
1991;3;27;506.14;40.0
1991;3;28;397.36;40.0
1991;3;29;436.9;40.0
1991;3;30;485.52;40.0
1991;3;31;374.08;40.0
1991;4;1;370.23;40.0
1991;4;2;362.57;40.0
1991;4;3;317.43;40.0
1991;4;4;295.42;40.0
1991;4;5;302.71;40.0
1991;4;6;321.13;40.0
1991;4;7;299.06;40.0
1991;4;8;284.56;40.0
1991;4;9;273.8;40.0
1991;4;10;266.69;40.0
1991;4;11;288.17;40.0
1991;4;12;277.38;40.0
1991;4;13;288.17;40.0
1991;4;14;354.94;40.0
1991;4;15;385.67;40.0
1991;4;16;313.73;40.0
1991;4;17;302.71;40.0
1991;4;18;291.79;40.0
1991;4;19;288.17;40.0
1991;4;20;299.06;40.0
1991;4;21;306.37;40.0
1991;4;22;313.73;40.0
1991;4;23;393.45;40.0
1991;4;24;351.15;40.0
1991;4;25;306.37;40.0
1991;4;26;277.38;40.0
1991;4;27;273.8;40.0
1991;4;28;313.73;40.0
1991;4;29;336.06;40.0
1991;4;30;317.43;40.0
1991;5;1;284.56;40.0
1991;5;2;306.37;40.0
1991;5;3;351.15;40.0
1991;5;4;381.8;40.0
1991;5;5;420.97;40.0
1991;5;6;457.01;40.0
1991;5;7;424.94;40.0
1991;5;8;481.42;40.0
1991;5;9;526.97;40.0
1991;5;10;473.25;40.0
1991;5;11;457.01;40.0
1991;5;12;440.9;40.0
1991;5;13;409.12;40.0
1991;5;14;381.8;40.0
1991;5;15;413.06;40.0
1991;5;16;518.62;40.0
1991;5;17;607.94;40.0
1991;5;18;629.7;40.0
1991;5;19;582.07;40.0
1991;5;20;543.78;40.0
1991;5;21;502.0;40.0
1991;5;22;465.11;40.0
1991;5;23;448.94;40.0
1991;5;24;432.9;40.0
1991;5;25;432.9;40.0
1991;5;26;493.74;40.0
1991;5;27;590.66;40.0
1991;5;28;612.27;40.0
1991;5;29;612.27;40.0
1991;5;30;582.07;40.0
1991;5;31;569.23;40.0
1991;6;1;556.47;40.0
1991;6;2;543.78;40.0
1991;6;3;518.62;40.0
1991;6;4;485.52;40.0
1991;6;5;477.33;40.0
1991;6;6;448.94;40.0
1991;6;7;417.01;40.0
1991;6;8;405.19;40.0
1991;6;9;381.8;40.0
1991;6;10;362.57;40.0
1991;6;11;354.94;40.0
1991;6;12;347.36;40.0
1991;6;13;362.57;40.0
1991;6;14;358.75;40.0
1991;6;15;377.93;40.0
1991;6;16;381.8;40.0
1991;6;17;385.67;40.0
1991;6;18;362.57;40.0
1991;6;19;362.57;40.0
1991;6;20;358.75;40.0
1991;6;21;354.94;40.0
1991;6;22;347.36;40.0
1991;6;23;351.15;40.0
1991;6;24;347.36;40.0
1991;6;25;362.57;40.0
1991;6;26;366.39;40.0
1991;6;27;358.75;40.0
1991;6;28;347.36;40.0
1991;6;29;343.58;40.0
1991;6;30;328.57;40.0
1991;7;1;328.57;40.0
1991;7;2;343.58;40.0
1991;7;3;358.75;40.0
1991;7;4;389.56;40.0
1991;7;5;417.01;40.0
1991;7;6;420.97;40.0
1991;7;7;401.27;40.0
1991;7;8;424.94;40.0
1991;7;9;417.01;40.0
1991;7;10;401.27;40.0
1991;7;11;436.9;40.0
1991;7;12;417.01;40.0
1991;7;13;393.45;40.0
1991;7;14;385.67;40.0
1991;7;15;385.67;40.0
1991;7;16;370.23;40.0
1991;7;17;366.39;40.0
1991;7;18;370.23;40.0
1991;7;19;362.57;40.0
1991;7;20;351.15;40.0
1991;7;21;351.15;40.0
1991;7;22;351.15;40.0
1991;7;23;347.36;40.0
1991;7;24;354.94;40.0
1991;7;25;358.75;40.0
1991;7;26;362.57;40.0
1991;7;27;385.67;40.0
1991;7;28;405.19;40.0
1991;7;29;424.94;40.0
1991;7;30;405.19;40.0
1991;7;31;389.56;40.0
1991;8;1;374.08;40.0
1991;8;2;370.23;40.0
1991;8;3;381.8;40.0
1991;8;4;377.93;40.0
1991;8;5;381.8;40.0
1991;8;6;377.93;40.0
1991;8;7;385.67;100.0
1991;8;8;385.67;100.0
1991;8;9;385.67;100.0
1991;8;10;385.67;100.0
1991;8;11;385.67;100.0
1991;8;12;385.67;100.0
1991;8;13;385.67;100.0
1991;8;14;385.67;100.0
1991;8;15;385.67;100.0
1991;8;16;385.67;100.0
1991;8;17;385.67;100.0
1991;8;18;385.67;100.0
1991;8;19;393.45;40.0
1991;8;20;405.19;40.0
1991;8;21;389.56;40.0
1991;8;22;358.75;40.0
1991;8;23;351.15;40.0
1991;8;24;343.58;40.0
1991;8;25;339.82;40.0
1991;8;26;377.93;40.0
1991;8;27;420.97;40.0
1991;8;28;420.97;40.0
1991;8;29;409.12;40.0
1991;8;30;405.19;40.0
1991;8;31;424.94;40.0
1991;9;1;465.11;40.0
1991;9;2;489.63;40.0
1991;9;3;535.36;40.0
1991;9;4;502.0;40.0
1991;9;5;452.97;40.0
1991;9;6;417.01;40.0
1991;9;7;405.19;40.0
1991;9;8;401.27;40.0
1991;9;9;428.92;40.0
1991;9;10;397.36;40.0
1991;9;11;374.08;40.0
1991;9;12;358.75;40.0
1991;9;13;362.57;40.0
1991;9;14;377.93;40.0
1991;9;15;362.57;40.0
1991;9;16;332.31;40.0
1991;9;17;343.58;40.0
1991;9;18;339.82;40.0
1991;9;19;351.15;40.0
1991;9;20;347.36;40.0
1991;9;21;377.93;40.0
1991;9;22;401.27;40.0
1991;9;23;370.23;40.0
1991;9;24;358.75;40.0
1991;9;25;343.58;40.0
1991;9;26;332.31;40.0
1991;9;27;332.31;40.0
1991;9;28;324.85;40.0
1991;9;29;317.43;40.0
1991;9;30;310.05;40.0
1991;10;1;313.73;40.0
1991;10;2;317.43;40.0
1991;10;3;332.31;40.0
1991;10;4;347.36;40.0
1991;10;5;317.43;40.0
1991;10;6;291.79;40.0
1991;10;7;284.56;40.0
1991;10;8;280.96;40.0
1991;10;9;273.8;40.0
1991;10;10;336.06;40.0
1991;10;11;377.93;40.0
1991;10;12;347.36;40.0
1991;10;13;347.36;40.0
1991;10;14;332.31;40.0
1991;10;15;317.43;40.0
1991;10;16;295.42;40.0
1991;10;17;295.42;40.0
1991;10;18;277.38;40.0
1991;10;19;280.96;40.0
1991;10;20;291.79;40.0
1991;10;21;291.79;40.0
1991;10;22;288.17;40.0
1991;10;23;284.56;40.0
1991;10;24;302.71;40.0
1991;10;25;409.12;40.0
1991;10;26;506.14;40.0
1991;10;27;405.19;40.0
1991;10;28;405.19;40.0
1991;10;29;413.06;40.0
1991;10;30;377.93;40.0
1991;10;31;351.15;40.0
1991;11;1;343.58;40.0
1991;11;2;336.06;40.0
1991;11;3;336.06;40.0
1991;11;4;302.71;40.0
1991;11;5;291.79;40.0
1991;11;6;366.39;40.0
1991;11;7;347.36;40.0
1991;11;8;295.42;40.0
1991;11;9;273.8;40.0
1991;11;10;284.56;40.0
1991;11;11;263.14;40.0
1991;11;12;291.79;40.0
1991;11;13;277.38;40.0
1991;11;14;218.2;40.0
1991;11;15;214.83;40.0
1991;11;16;242.15;40.0
1991;11;17;324.85;40.0
1991;11;18;351.15;40.0
1991;11;19;291.79;40.0
1991;11;20;291.79;40.0
1991;11;21;324.85;40.0
1991;11;22;370.23;40.0
1991;11;23;424.94;40.0
1991;11;24;465.11;40.0
1991;11;25;428.92;40.0
1991;11;26;347.36;40.0
1991;11;27;328.57;40.0
1991;11;28;343.58;40.0
1991;11;29;336.06;40.0
1991;11;30;310.05;40.0
1991;12;1;339.82;40.0
1991;12;2;409.12;40.0
1991;12;3;351.15;40.0
1991;12;4;313.73;40.0
1991;12;5;332.31;40.0
1991;12;6;347.36;40.0
1991;12;7;539.57;40.0
1991;12;8;526.97;40.0
1991;12;9;452.97;40.0
1991;12;10;497.87;40.0
1991;12;11;469.17;40.0
1991;12;12;477.33;40.0
1991;12;13;413.06;40.0
1991;12;14;389.56;40.0
1991;12;15;347.36;40.0
1991;12;16;366.39;40.0
1991;12;17;401.27;40.0
1991;12;18;381.8;40.0
1991;12;19;354.94;40.0
1991;12;20;332.31;40.0
1991;12;21;302.71;40.0
1991;12;22;302.71;40.0
1991;12;23;302.71;40.0
1991;12;24;317.43;40.0
1991;12;25;393.45;40.0
1991;12;26;336.06;40.0
1991;12;27;393.45;40.0
1991;12;28;556.47;40.0
1991;12;29;556.47;40.0
1991;12;30;497.87;40.0
1991;12;31;714.07;40.0
1992;1;1;543.78;40.0
1992;1;2;465.11;40.0
1992;1;3;417.01;40.0
1992;1;4;377.93;40.0
1992;1;5;381.8;40.0
